Mon,Day,Hr,Dhw_CZ10_ERWH_SF_bc,Dhw_CZ10_HPWH_SF_bc,Dhw_CZ10_HPWH_bu_SF_bc,Dhw_CZ10_HPWH_bu2_SF_bc,Dhw_CZ10_ERWH_SF_3_to_6,Dhw_CZ10_HPWH_SF_3_to_6,Dhw_CZ10_HPWH_bu_SF_3_to_6,Dhw_CZ10_HPWH_bu2_SF_3_to_6,Dhw_CZ10_ERWH_SF_10_to_1,Dhw_CZ10_HPWH_SF_10_to_1,Dhw_CZ10_HPWH_bu_SF_10_to_1,Dhw_CZ10_HPWH_bu2_SF_10_to_1,Dhw_CZ10_ERWH_MF_bc,Dhw_CZ10_HPWH_MF_bc,Dhw__HPWH_bu2_MF_bc,Dhw_CZ10_HPWH_bu2_MF_bc,Dhw_CZ10_ERWH_MF_3_to_6,Dhw_CZ10_HPWH_MF_3_to_6,Dhw_CZ10_HPWH_bu_MF_3_to_6,Dhw_CZ10_HPWH_bu2_MF_3_to_6,Dhw_CZ10_ERWH_MF_10_to_1,Dhw_CZ10_HPWH_MF_10_to_1,Dhw_CZ10_HPWH_bu_MF_10_to_1,Dhw_CZ10_HPWH_bu2_MF_10_to_1,Dhw_CZ10_NG,Dry Bulb,Wet Bulb,Dew Point,Dhw_CZ10_NG_MF
1,6,13,0,0,0,0,0,0,0,0,0,0,0,0,15.3585,0.890495,3.83811,0,15.3585,5.7913,1.68413,0,18.1671,5.7913,14.3835,0,0.0917841,66.2,45.53,17.78,25.1718
1,6,14,0,0,0,0,0,0,0,0,0,0,0,0,4.69454,8.73981,5.05126,0,5.99488,3.33208,1.81499,0,0,3.33208,1.96119,0,0.359141,66.2,45.53,17.78,11.2776
1,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44788,3.98194,0,0,3.76798,1.86961,0,0,3.76798,1.14934,0,0.211797,66.02,45.49,17.96,35.1458
1,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36931,5.95916,0,0,2.40336,0.671713,0,0,2.40336,0,0,4.88904,64.22,45,19.76,2.69079
1,6,17,0,0,0,0,0,0,0,0,0,0,0,0,1.53585,3.77831,6.31929,0,0,2.72056,0.956261,0,0,2.72056,0,0,0,63.14,44.89,21.38,8.29386
1,6,18,0,0,0,0,0,0,0,0,0,0,0,0,14.1605,0.508033,4.17836,0,0,0,1.78032,0,0,0,0,0,0,61.52,44.61,23.36,9.74791
1,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88594,0,12.5428,0,1.85024,0,0,0,0,0,5.13982,60.08,44.48,25.34,37.9156
1,6,20,0,0,0,0,0,0,0,0,0,0,0,0,3.83962,0,1.3438,0,17.6623,1.34589,1.3985,0,0,1.34589,0.688674,0,1.54884,55.4,43.28,28.76,29.3635
1,6,21,0,0,0,0,0,0,0,0,0,0,0,0,21.5019,2.03498,4.72797,0,15.3585,6.15427,2.42266,0,0,6.15427,3.52345,0,0,55.22,43.74,30.2,23.6844
1,6,22,0,0,0,0,0,0,0,0,0,0,0,0,12.7546,2.48953,3.87014,0,0.511346,3.76842,3.55392,0,7.93522,3.76842,3.65156,0,0.0845454,53.78,42.4,28.58,24.0461
1,6,23,0,1.23289,0,0,0,0.985964,0,0,0,1.23289,0,0,0,6.33474,3.69379,0,13.0547,1.4544,3.64575,0,8.44717,1.4544,3.20933,0,0,55.22,43.26,28.94,10.6286
1,6,24,0,1.28155,0.665097,0,0,1.3098,0.666156,0,0,1.28155,0,0,0,2.14714,2.29905,0,1.79182,0,3.27607,0,9.72705,0,1.8891,0,1.75414,53.42,43.59,32.18,12.4781
1,7,1,0,0,2.05135,0,0,0,2.02223,0,0,0,0,0,0,0,0.223423,0,0,0,0.363986,0,2.81572,0,0.176177,0,0,51.62,43.33,33.98,0
1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468129,0,0,0,0.468129,0,0,0,50.18,43.08,35.24,10.167
1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83174,0,0,3.09987,0,0,0,3.09987,0,0,0,51.8,42.69,32,4.74867
1,7,4,0,0,0,0,12.7168,0,0,2.6726,0,0,0,0,0,5.23664,1.79315,0,104.965,4.65953,14.9402,0,0,4.65953,0,0,0,51.62,42.66,32.18,0
1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6591,1.88539,0,17.2415,3.5492,15.3589,0,0,3.5492,0,0,0,50.72,42.54,33.08,0
1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88904,2.02868,0,0,2.83966,13.5639,0,0,2.83966,0,0,0,49.82,42.36,33.8,1.04764
1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12066,2.76783,0,0,2.13075,0.031844,0,0,2.13075,0,0,0,47.84,41.37,33.8,9.60769
1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,12.2868,1.42386,3.46427,0,0,0,0,0,1.27988,0,0.363933,0,0,44.78,39.84,33.8,115.159
1,7,9,7.67925,0,0,0,0,0,0,0,0,0,1.30744,0,30.717,0,3.57687,0,0,0,0,0,13.3107,0,1.69813,0,10.8956,47.12,40.95,33.62,16.8645
1,7,10,3.72212,0,0.127264,0,0,0,0,0,0,0,1.23952,0,10.0447,0,4.28419,0,0,3.06029,0,0,0,3.06029,1.77412,0,3.32202,52.52,42.99,31.82,8.48889
1,7,11,0,0,2.38071,0,0,0,0,0,13.8118,0,3.32879,0,15.3585,0,2.9982,0,0,0.830738,0,0,42.8607,0.830738,14.6133,0,0.314925,57.92,44.34,28.22,0.780447
1,7,12,0,0.51006,0,0,0,0.0553341,0,0,0,0.51006,0.432742,0,0.621163,1.25338,0.717022,0,0,8.62883,0,0,18.1339,8.62883,15.1587,0,0,62.96,45.64,24.62,1.42563
1,7,13,0,2.07778,0,0,0,2.48691,0,0,0,2.07778,0,0,11.5189,4.73706,1.83886,0,0,2.49636,0,0,2.33909,2.49636,15.4509,0,0,66.38,46.38,21.2,3.32531
1,7,14,0,0,0,0,0,0,1.64885,0,0,0,0,0,2.51059,3.37042,1.46891,0,0,0,0,0,0,0,0,0,7.47756,68.18,46.91,19.94,11.9631
1,7,15,0,0,0,0,0,0,1.29229,0,0,0,0,0,11.0069,5.65935,0,0,0,0,0,0,0,0,0,0,0.189245,69.8,48.46,23.36,7.29147
1,7,16,0,0,0,0,0,0,0,0,0,0,0,0,16.2672,0.264023,1.34887,0,0,0,0,0,0,0,0,0,0,69.44,48.76,25.16,51.9185
1,7,17,0,0,0,0,0,0,0,0,0,0,0,0,6.25458,0,3.31638,0,0,3.15725,0,0,0,3.15725,0,0,2.59893,67.28,48.36,27.14,6.06901
1,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3.224,3.72695,0,0,5.53822,0,0,0,5.53822,0,0,0.178699,64.22,47.51,28.76,4.73589
1,7,19,0,0,1.39424,0,0,0,0,0,0,0,0,0,0,5.71523,2.7272,0,0,0.407226,0,0,0,0.407226,0,0,5.53746,61.88,47.06,30.74,16.6961
1,7,20,9.9298,2.73493,1.66075,0,8.70315,2.46667,0,0,0,2.73493,0,0,0,1.05519,0.305171,0,0,1.94485,0,0,0,1.94485,0,0,3.67139,56.3,45.51,33.8,4.86916
1,7,21,0,0,0,0,0,0,0,0,0,0,0,0,10.7509,2.52689,1.87246,0,0,1.42403,0,0,0,1.42403,0,0,0,49.82,42.44,33.98,8.50356
1,7,22,0,0,0,0,0,0,0,0,0,0,0,0,4.4405,1.81863,1.14429,0,0,0,0,0,0,0,0,0,0,48.02,42.12,35.6,2.57156
1,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59639,0,0,3.15121,2.73271,0,12.0308,3.15121,0,0,0,46.22,41.21,35.6,51.664
1,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76269,0,0,0.766648,3.6363,0,1.79182,0.766648,0,0,0,44.6,40.4,35.6,0.408958
1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55947,0,0,2.58523,3.66364,0,0,2.58523,0,0,0,44.78,40.49,35.6,0.42542
1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81936,0,0,0,7.66818,0.0734108,0,0,7.66818,0,0,0,45.68,40.9,35.42,0.202682
1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3639,1.40247,0,0,2.88778,0,0,0,2.88778,0,0,0,40.82,37.71,33.8,0
1,8,4,0,0,0,0,0,0,2.20951,3.39375,0,0,0,0,0,1.60509,0.810818,0,92.1509,2.59795,14.7033,0,0,2.59795,0,0,0,39.2,36.84,33.8,0
1,8,5,0,0,0,0,0,0,2.1446,0,0,0,0,0,0,3.1329,0,0,25.548,0,15.1541,0,0,0,0,0,0,39.02,36.67,33.62,0
1,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85685,2.26717,0,0,0,15.5759,0,0,0,0,0,0,37.76,35.3,32,0.477947
1,8,7,0,0,1.0802,0,0,0,0,0,6.1434,0,1.28602,0,0,3.81857,2.57439,0,0,0,0,0,0,0,0,0,14.1535,41,36.51,30.56,18.7324
1,8,8,0,0,1.5182,0,0,0,0,0,2.30377,0,2.01535,0,0,0,2.89943,0,0,0,0,0,12.2868,0,2.32952,0,0.0552707,41.36,37.28,32,21.3615
1,8,9,0,2.22294,0,0,0,2.30335,0,0,0,2.22294,0,0,12.7987,0.520701,5.35605,0,0,3.58425,0,0,13.0112,3.58425,3.47963,0,1.88496,45.5,39.6,32.18,60.1446
1,8,10,0,0.681304,0,0,0,0.0720972,0,0,0,0.681304,0,0,16.8943,3.84377,5.49891,0,0,2.60271,0,0,10.1762,2.60271,4.14662,0,0,52.88,43.86,33.62,20.3671
1,8,11,0,0,0,0,0,0,0,0,0,0,0,2.63093,13.2403,1.90596,3.54396,0,3.58365,0.220925,1.31316,0,59.5998,0.220925,13.7302,8.66959,0,61.88,47.55,32,8.09723
1,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37495,1.88937,0,8.95912,3.33105,1.82937,0,8.61285,3.33105,15.2568,0,0,70.52,51.32,32,1.74468
1,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38631,1.31128,0,0,3.0245,1.17664,0,0,3.0245,15.4686,0,0,75.56,53.02,30.74,0.93887
1,8,14,0,0,0,0,0,0,0,0,0,0,0,0,8.95912,1.22519,2.50155,0,0,2.3331,0,0,0,2.3331,0.797958,0,0.469897,78.8,55.18,33.62,7.33269
1,8,15,0,0,0,0,0,0,0,0,0,0,0,0,7.49382,0,0.654466,0,0,3.84609,0,0,0,3.84609,0,0,0.0332008,78.8,54.7,32,8.50925
1,8,16,0,0,0,0,0,0,0,0,0,0,0,0,4.86352,2.32497,0,0,0,5.53465,0,0,0,5.53465,0,0,0,77.9,54.61,32.9,23.9551
1,8,17,0,0,0,0,0,0,0,0,0,0,0,0,15.3585,6.57965,1.44529,0,7.42327,0,1.00115,0,0,0,0,0,0.547046,73.22,53.76,36.32,35.9209
1,8,18,9.44812,0,0,0,0,0,0,0,0,0,0,0,8.0748,1.54555,0,0,4.60755,0,1.78116,0,0,0,0,0,3.68673,67.64,52.13,38.12,10.0804
1,8,19,0,0,0,0,9.86962,0,0.811537,0,0,0,0,0,8.26198,1.42149,0.81402,0,0,0,1.84991,0,0,0,0,0,4.55494,63.5,50.01,37.22,4.08423
1,8,20,0,0,1.06707,0,0,0,1.68252,0,0,0,0.390701,0,0,0.79789,1.74738,0,0,0.279009,1.91501,0,0,0.279009,0,0,7.54082,56.84,46.45,35.78,4.914
1,8,21,5.37547,1.78137,2.77917,0,5.1195,1.65567,0.772797,0,5.63145,1.78137,2.74815,0,0,1.73375,2.83263,0,0,1.32527,0.236007,0,0,1.32527,0,0,35.8758,53.42,45.51,37.4,6.96492
1,8,22,14.8204,3.60987,2.74542,0,13.3221,3.36482,2.69507,0,15.3585,3.60987,2.75704,0,0,0,5.53304,0,0,0,0,0,0,0,0,0,2.12823,51.8,44.82,37.58,5.1133
1,8,23,0,2.40819,1.53726,0,0,1.38122,2.17058,0,0.913818,2.40819,1.47609,0,0,0,3.52272,0,0,1.05238,0,0,0,1.05238,0,0,7.27075,51.44,45.24,39.02,1.28936
1,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47379,2.67954,0,0,3.73972,1.41066,0,0,3.73972,0,0,0.127142,47.84,42.81,37.4,4.48042
1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41179,0.19001,0,0,0,1.83075,0,0,0,0,0,0,44.78,41.27,37.4,0.381999
1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455206,0.992974,0,0,2.80869,1.77102,0,0,2.80869,0,0,0,46.04,41.83,37.22,9.54574
1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,13.8226,4.27721,1.40592,0,0,3.4325,0,0,0,3.4325,0,0,0,43.16,39.68,35.6,4.71822
1,9,4,0,0,0,0,11.6249,0,0,2.8134,0,0,0,0,1.7093,1.68579,1.07713,0,30.717,4.75937,15.1741,0,0,4.75937,0,0,0,46.22,41.21,35.6,0.0639088
1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90639,0.4663,0,12.5485,0,15.569,0,0,0,0,0,0,44.42,40.31,35.6,0
1,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45163,0.864714,0,0,2.90354,14.2606,0,0,2.90354,0,0,0,42.98,39.59,35.6,0.624805
1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7934,1.67046,0,0,0.121347,0,0,0,0.121347,0,0,0,44.42,40.31,35.6,6.02861
1,9,8,0,0,0,0,0,0,0,0,0,0,0,0,10.7509,5.57559,0.0572069,0,0,1.34694,0,0,1.79183,1.34694,1.67766,0,0.0418958,43.16,39.84,35.96,80.1959
1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,43.8293,3.45151,3.22284,0,9.72705,1.91261,0,0,23.0378,1.91261,2.8265,0,0.860368,47.12,43.15,39.02,111.954
1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,26.9577,0,5.30595,0,19.1981,3.82182,0,0,11.2629,3.82182,5.31594,0,0,53.06,45.27,37.22,9.93067
1,9,11,0,0,0,0,0,0,0,0,12.3846,0,2.4462,3.30303,5.5234,3.36925,6.25483,0,0,5.11613,0.374679,0,76.7925,5.11613,13.7975,6.592,0,63.32,49.29,35.42,18.4843
1,9,12,0,0,0,0,0,0,0,0,0,0,0.978949,0,0,1.82559,6.34613,0,0,2.01565,1.78675,0,21.6876,2.01565,15.13,0,0,68.72,51.13,33.8,5.46097
1,9,13,0,0.759505,0,0,0,1.16958,0,0,0,0.759505,0,0,0,3.19197,4.74832,0,0,0.783978,2.4372,0,12.0286,0.783978,15.6105,0,0,73.4,53.08,33.8,8.02568
1,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27799,2.65325,0,0,5.00841,1.90308,0,0,5.00841,0,0,0,73.58,53.2,33.98,4.59152
1,9,15,0,0,0,0,0,0,0,0,0,0,0,0,6.65535,0,2.8734,0,5.88742,7.00569,1.67843,0,0,7.00569,0,0,0,75.02,54.5,36.32,52.4087
1,9,16,0,0,0,0,0,0,0,0,0,0,0,0,15.3585,6.22135,3.67381,0,13.5132,2.98615,0.115398,0,0,2.98615,0.0866967,0,0,72.5,55.3,41.36,37.4508
1,9,17,0,0,0,0,0,0,0,0,0,0,0,0,2.7036,10.1825,1.95888,0,0,3.40674,1.76951,0,0,3.40674,1.77312,0,0.483219,68.18,54.56,43.88,22.1764
1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,6.39937,4.47113,1.88385,0,4.35158,1.93006,1.845,0,0,1.93006,1.84868,0,0,64.22,53.29,44.6,23.0781
1,9,19,0,0,0,0,0,0,0,0,0,0,0,0,8.54194,1.20061,1.5248,0,9.63962,0,1.52784,0,0,0,1.43361,0,0.724814,62.42,52.56,44.6,12.5315
1,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88369,0,0,0,0,0,2.0478,0,0,0,0.425209,60.44,51.76,44.6,12.4995
1,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506788,0,0,0,0,0,11.5189,0,0,0,0,56.84,50.09,44.42,15.1875
1,9,22,9.37921,1.73729,2.46521,0,0,0,2.52131,0,0,1.73729,0,0,0,0,1.01948,0,0,3.10823,0,0,0,3.10823,0,0,10.2313,53.78,47.87,42.44,29.5033
1,9,23,0,0,0.878905,0,0,1.62372,0.0540451,0,0,0,0,0,26.3654,2.32193,3.9928,0,12.2868,0,1.35008,0,12.2868,0,0,0,0,55.22,47.07,39.2,53.509
1,9,24,0,0,0,0,0,0,0,0,0,0,0,0,13.6862,3.50696,6.32475,0,2.30377,3.51559,1.89771,0,2.55975,3.51559,0,0,0,53.6,46.24,39.02,6.08812
1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64448,5.15855,0,0,3.84649,3.07364,0,0,3.84649,0,0,0,52.88,45.25,37.4,0.19536
1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68252,2.09456,0,0,2.12744,1.85076,0,0,2.12744,0,0,0,47.84,42.8,37.4,0.144823
1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58956,0.824123,0,0,5.87745,1.24181,0,0,5.87745,0,0,1.62182,44.78,41.19,37.22,1.13601
1,10,4,0,0,0,0,0,0,0,2.81727,0,0,0,0,0,0,2.61235,0,119.706,7.62497,14.7086,0,0,7.62497,0,0,0,45.5,40.8,35.42,0.123074
1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88212,0,34.8679,0,15.1606,0,0,0,0,0,0,39.38,37,33.98,0.144823
1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94763,0.142339,0,0,0,15.4012,0,0,0,0,0,0,41,38.45,35.42,7.64536
1,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90713,2.37068,0,0,0,0.254201,0,0,0,0.0572401,0,0,41,37.8,33.8,10.535
1,10,8,0,0,0,0,0,0,0,0,0,0,0,0,1.0239,1.13819,2.78902,0,0,0,0,0,0,0,1.74807,0,0.265657,41.72,38.26,33.98,22.0833
1,10,9,0,1.20033,0,0,0,0,0,0,0,1.20033,0,0,19.4541,2.55345,1.45478,0,0,2.13536,0,0,6.1434,2.13536,3.06748,0,0.10534,47.48,41.84,35.6,36.4338
1,10,10,0,0.875367,0,0,0,0.165741,0,0,0,0.875367,0.126988,0,29.3212,3.37788,0,0,0,3.03326,0,0,6.65535,3.03326,4.08776,0,8.90894,56.3,46.19,35.78,25.4868
1,10,11,7.93522,0,2.67098,0,8.95912,3.45669,2.12778,0,15.1534,0,2.78816,0,1.15475,0.268553,0,0,0,0,0,0,78.5447,0,14.5613,0,9.69438,63.68,50.14,37.4,23.9515
1,10,12,3.94478,1.03951,1.18741,0,2.30377,0.496733,1.08083,0,2.81573,1.03951,3.12979,0,0,0,0.261705,0,0,0,0,0,28.3265,0,15.003,0,23.3084,71.96,53.55,37.22,13.8181
1,10,13,6.56293,3.36758,2.95134,0,6.1434,1.81443,2.93393,0,6.63646,3.36758,3.17915,0,0,0,3.5662,0,0,0,0,0,0,0,15.4233,0,3.77969,75.56,54.39,35.42,14.1317
1,10,14,0,0.0972378,0.0754061,0,0,0,0,0,0,0.0972378,0,0,7.42327,0,5.01547,0,0,0,0,0,0,0,1.0526,0,4.00981,78.98,55.33,33.98,2.77629
1,10,15,0,0,0,0,0,0,0,0,0,0,0,0,9.01937,0,4.5397,0,0,1.26368,1.19509,0,0,1.26368,0,0,1.48389,80.6,56.38,35.42,29.9762
1,10,16,0,0,0,0,0,0,0,0,0,0,0,0,12.7837,0.957326,5.34197,0,0,13.3375,1.8217,0,0,13.3375,0,0,0,80.42,55.92,33.98,7.21291
1,10,17,10.5585,2.36812,2.10756,0,10.2778,2.64233,2.10732,0,0,2.36812,2.08282,0,0,1.56628,4.8964,0,0,12.5855,3.5624,0,0,12.5855,0,0,16.4596,78.44,55.32,34.7,55.4034
1,10,18,0,0,0.864908,0,0,0.101522,0.867152,0,0,0,0,0,4.86352,9.43216,4.0413,0,4.60755,1.6985,2.70288,0,0,1.6985,0.548533,0,4.39584,74.84,53.81,34.52,25.474
1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,11.7871,11.8319,2.76526,0,9.98302,0,3.65417,0,0,0,1.78778,0,1.10674,71.24,52.09,33.62,26.2007
1,10,20,0,0,0,0,0,0,0,0,7.93522,0,0,0,0,5.22719,1.84581,0,0,0,3.07478,0,0,0,1.87146,0,2.39697,67.28,49.91,32.18,5.14714
1,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754279,2.3046,0,0,0,3.73439,0,0,0,0.933665,0,3.7809,62.6,48.41,33.8,10.7274
1,10,22,0,0,0,0,0,0,0,0,0,0,0,0,1.27988,3.83952,3.7461,0,4.35158,0,1.93175,0,13.3107,0,0,0,0,62.42,48.33,33.8,39.506
1,10,23,0,0,0,0,0,0,0,0,0,0,0,0,15.3585,1.54822,0.838618,0,24.3176,3.01286,0.129648,0,0.767925,3.01286,0.969306,0,0,60.62,47.55,33.8,8.46111
1,10,24,0,0,0,0,0,0,0,0,0,0,0,0,3.12092,0,0,0,0.255975,0,0,0,0,0,1.83109,0,0,58.28,46.49,33.98,9.28231
1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285584,0,0,0,0.285584,1.82654,0,0.460261,53.6,44.8,35.42,0.331422
1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925323,0,0,2.55127,0,0,0,2.55127,0,0,0,52.7,43.81,33.8,0.272907
1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68278,0,0,0,0,0,0,0,0,0,0,46.04,40.46,33.8,1.31707
1,11,4,0,0,0,0,13.7457,0,2.29006,3.22801,0,0,0,0,0,0,3.84512,0,43.1877,2.669,14.9977,0,0,2.669,0,0,0,42.8,38.83,33.98,0.334594
1,11,5,0,0,0,0,0,0,1.9031,0,0,0,0,0,0,0.790521,1.84747,0,12.2783,4.12388,15.4107,0,0,4.12388,0,0,0,42.44,39.21,35.42,0.236152
1,11,6,0,2.33949,0,0,0,1.68708,0,0,0,2.33949,0,0,0,2.41536,2.34164,0,0,5.34376,15.6597,0,0,5.34376,0,0,0,39.38,36.93,33.8,0.694246
1,11,7,0,0,0,0,0,0,0,0,0,0,0,0,1.27988,1.0018,2.59284,0,0,1.22904,0,0,2.55975,1.22904,0.0573156,0,0,40.82,37.7,33.8,23.06
1,11,8,0,0,0,0,0,0,0,0,0,0,0,0,15.3585,0.648561,3.23511,0,0,3.03149,0,0,15.3585,3.03149,1.7143,0,1.18699,40.1,37.31,33.8,37.0899
1,11,9,0,0,0,0,0,0,0,0,0,0,0,0,9.61381,4.19397,1.82244,0,0,3.45643,0,0,7.5634,3.45643,3.41772,0,0,47.66,41.2,33.62,44.2847
1,11,10,0,0,0,0,0,0,0,0,0,0,0,0,42.4919,4.75627,4.33317,0,4.60755,3.1583,0,0,34.0447,3.1583,6.11621,0,0.504641,58.1,45.77,32.18,118.062
1,11,11,0,0,0.571209,0,0,0,0,0,9.72912,0,2.25565,3.21248,82.7286,14.4394,7.09385,0,16.8943,3.78434,0,0,114.617,3.78434,14.2845,0,2.9843,65.48,49.55,33.44,64.2027
1,11,12,8.1912,0,2.90007,0,0,0,0,0,0,0,3.31945,0,12.1396,8.45477,9.08486,0,25.3415,3.56289,2.67658,0,32.5596,3.56289,14.701,0,9.79738,73.76,52.15,30.38,18.9311
1,11,13,3.8285,0,1.40796,0,0,0,0,0,0,0,1.65533,0,1.53585,3.07383,8.48249,0,6.65535,5.66656,3.62122,0,5.37547,5.66656,15.0543,0,4.38219,77.18,53.51,30.38,46.5192
1,11,14,0,2.95014,0,0,0,2.98476,1.05472,0,0,2.95014,0,0,11.8418,0,4.26389,0,0,6.5588,2.43679,0,0.51195,6.5588,6.33305,0,6.87737,78.98,54.28,30.56,43.4965
1,11,15,0,0,0,0,0,0,1.08786,0,0,0,0,0,0,0.497302,3.62412,0,9.98302,0.894175,1.83712,0,0,0.894175,3.15333,0,0.471524,80.24,55.33,32.36,16.2237
1,11,16,0,0,0,0,2.81573,0,0,0,0,0,0,0,0,3.37181,5.37128,0,6.39937,3.17345,1.88852,0,0,3.17345,1.87346,0,7.41511,76.82,54.97,35.78,8.73495
1,11,17,0,0,2.34264,0,5.63145,0,0,0,0,0,0,0,0,0,3.99595,0,10.239,2.59761,1.02138,0,0,2.59761,1.27457,0,1.29741,75.2,54.76,37.04,26.9565
1,11,18,0,0,0,0,0,0,0,0,0,0,0,0,5.63145,0,1.81989,0,6.91132,3.66538,3.1003,0,0,3.66538,0.574556,0,0.072009,72.14,53.66,37.4,47.908
1,11,19,0,0,0,0,0,0,0,0,7.93522,0,0,0,13.6031,0,1.83234,0,0.255975,2.62237,5.41768,0,0,2.62237,1.77729,0,0.620934,68.72,52.41,37.76,42.6974
1,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0.767925,3.91408,1.90769,0,12.2868,2.40879,5.48629,0,0,2.40879,1.85629,0,0,60.62,50.2,41,14.2952
1,11,21,0,0,0,0,0,0,0,0,0,0,0,0,14.0743,7.60156,0.0473579,0,0,0,3.21248,0,0,0,1.46339,0,0.471332,58.28,49.11,40.82,5.54029
1,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42886,0,0,0,0,0.164266,0,13.0547,0,0,0,0,53.42,46.29,39.38,31.1609
1,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90312,1.76185,0,0,0,0,0,0.767925,0,0,0,0,51.62,46.08,40.82,3.59629
1,11,24,9.0331,0,0,0,0,0,0,0,0,0,0,0,0,3.51682,1.50495,0,5.63145,4.83561,0,0,0,4.83561,0,0,0.676577,49.82,44.54,39.2,10.9609
1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00779,3.65718,0,8.66703,8.11444,0,0,0,8.11444,0,0,0,48.02,43.69,39.2,0
1,12,2,0,1.22965,0,0,0,1.22093,0,0,0,1.22965,0,0,0,3.64008,7.46038,0,0,1.4424,0.0576042,0,0,1.4424,0,0,0,46.22,42.77,39.2,0.0465729
1,12,3,0,1.5763,0,0,0,1.08962,0,0,0,1.5763,0,0,0,2.05019,3.16157,0,0,0,1.77669,0,0,0,0,0,0,44.42,41.79,39.02,1.57277
1,12,4,0,0,0,0,8.30555,0,2.44985,2.84968,0,0,0,0,0,6.07293,0,0,105.651,3.82383,14.7367,0,0,3.82383,1.35806,0,0,42.8,40.27,37.4,0.794094
1,12,5,0,0,0,0,0,0,1.51173,0,0,0,0,0,0,3.67847,1.17626,0,21.6406,3.44589,15.163,0,0,3.44589,2.56039,0,0,42.44,40.01,37.22,0
1,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21998,0,0,0,15.5541,0,0,0,2.12975,0,0.880681,39.2,37.53,35.6,13.2835
1,12,7,0,0,0,0,0,0,0,0,0,0,2.16364,0,0,0,0.0882507,0,0,3.48427,1.59055,0,0,3.48427,2.28922,0,6.73168,39.02,37.43,35.6,33.9067
1,12,8,0,0,1.93328,0,0,0,0,0,0,0,0.160689,0,19.4541,0,3.00788,0,0,5.28767,0,0,8.70315,5.28767,7.09408,0,10.0183,38.12,37.03,35.78,109.376
1,12,9,0,0,1.39277,0,0,0,0,0,0,0,0,0,38.9234,0,3.58784,0,0,3.05512,0,0,20.222,3.05512,9.09577,0,0,43.16,40.46,37.4,46.9101
1,12,10,5.1195,0,0,0,0,0,0,0,0,0,0,0,40.9614,0,6.80867,0,0,2.02971,0,0,12.7987,2.02971,7.29482,0,0.331803,47.48,42.63,37.4,35.9853
